,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,infraclass,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,seqname,cohort,section
372,Pelina,Pelina,OTT,genus,Pelina,100,42876,1086796,OTT,42876,Pelina,42876,Pelina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Parydrinae,,,Pelina_1086796,Holometabola,Schizophora
373,Melophagus,Melophagus,OTT,genus,Melophagus,100,289881,452748,OTT,289881,Melophagus,289881,Melophagus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Hippoboscoidea,Hippoboscidae,Lipopteninae,,,Melophagus_452748,Holometabola,Schizophora
374,Paracantha,Paracantha,OTT,genus,Paracantha,100,786485,164885,OTT,786485,Paracantha,786485,Paracantha,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Eutretini,,Paracantha_164885,Holometabola,Schizophora
375,Psychoda,Psychoda,OTT,genus,Psychoda,100,555809,7201,OTT,555809,Psychoda,555809,Psychoda,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Psychodomorpha,Psychodoidea,Psychodidae,Psychodinae,,,Psychoda_7201,Holometabola,
376,Incertella,Incertella,OTT,genus,Incertella,100,284795,540867,OTT,284795,Incertella,284795,Incertella,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,,,Incertella_540867,Holometabola,Schizophora
377,Chrysopilus,Chrysopilus,OTT,genus,Chrysopilus,100,536480,124301,OTT,536480,Chrysopilus,536480,Chrysopilus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Rhagionidae,,,,Chrysopilus_124301,Holometabola,
378,Phytomyza,Phytomyza,OTT,genus,Phytomyza,100,129653,132616,OTT,129653,Phytomyza,129653,Phytomyza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Phytomyzinae,,,Phytomyza_132616,Holometabola,Schizophora
379,Chirosia,Chirosia,OTT,genus,Chirosia,100,468188,392044,OTT,468188,Chirosia,468188,Chirosia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,,,Chirosia_392044,Holometabola,Schizophora
380,Liogma,Liogma,OTT,genus,Liogma,100,561301,560731,OTT,561301,Liogma,561301,Liogma,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Cylindrotomidae,Cylindrotominae,,,Liogma_560731,Holometabola,
381,Nothomicrodon,Nothomicrodon,OTT,genus,Nothomicrodon,100,4359056,1857748,OTT,4359056,Nothomicrodon,4359056,Nothomicrodon,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Microdontinae,,,Nothomicrodon_1857748,Holometabola,Aschiza
382,Dasyhelea,Dasyhelea,OTT,genus,Dasyhelea,100,722891,41822,OTT,722891,Dasyhelea,722891,Dasyhelea,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Ceratopogonidae,Dasyheleinae,,,Dasyhelea_41822,Holometabola,
383,Cephenemyia,Cephenemyia,OTT,genus,Cephenemyia,100,825503,170894,OTT,825503,Cephenemyia,825503,Cephenemyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Oestridae,Cephenemyiinae,,,Cephenemyia_170894,Holometabola,Schizophora
384,Hesperinus,Hesperinus,OTT,genus,Hesperinus,100,615835,1086788,OTT,615835,Hesperinus,615835,Hesperinus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Bibionoidea,Hesperinidae,,,,Hesperinus_1086788,Holometabola,
385,Metachela,Metachela,OTT,genus,Metachela,100,573894,369884,OTT,573894,Metachela,573894,Metachela,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Empidoidea,Empididae,Hemerodromiinae,,,Metachela_369884,Holometabola,
386,Philonicus,Philonicus,OTT,genus,Philonicus,100,153052,247567,OTT,153052,Philonicus,153052,Philonicus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Asilidae,Asilinae,,,Philonicus_247567,Holometabola,
387,Leptomorphus,Leptomorphus,OTT,genus,Leptomorphus,100,936210,560729,OTT,936210,Leptomorphus,936210,Leptomorphus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Sciophilinae,,,Leptomorphus_560729,Holometabola,
388,Tetanocera,Tetanocera,OTT,genus,Tetanocera,100,162465,320959,OTT,162465,Tetanocera,162465,Tetanocera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,Sciomyzidae,,,,Tetanocera_320959,Holometabola,Schizophora
389,Neopachygaster,Neopachygaster,OTT,genus,Neopachygaster,100,4448708,1692469,OTT,4448708,Neopachygaster,4448708,Neopachygaster,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Pachygasterinae,,,Neopachygaster_1692469,Holometabola,
390,Compsomyiops,Compsomyiops,OTT,genus,Compsomyiops,100,332734,142897,OTT,332734,Compsomyiops,332734,Compsomyiops,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Chrysomyinae,Chrysomyini,,Compsomyiops_142897,Holometabola,Schizophora
391,Deuterophlebia,Deuterophlebia,OTT,genus,Deuterophlebia,100,510923,560719,OTT,510923,Deuterophlebia,510923,Deuterophlebia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Blephariceromorpha,Blephariceroidea,Deuterophlebiidae,,,,Deuterophlebia_560719,Holometabola,
392,Quametopia,Quametopia,OTT,genus,Quametopia,100,5835795,1603285,OTT,5835795,Quametopia,5835795,Quametopia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Anthomyzidae,,,,Quametopia_1603285,Holometabola,Schizophora
393,Celyphus,Celyphus,OTT,genus,Celyphus,100,4415794,1979294,OTT,4415794,Celyphus,4415794,Celyphus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Lauxanioidea,Celyphidae,,,,Celyphus_1979294,Holometabola,Schizophora
394,Gnophomyia,Gnophomyia,OTT,genus,Gnophomyia,100,278542,700845,OTT,278542,Gnophomyia,278542,Gnophomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Limoniidae,Chioneinae,,,Gnophomyia_700845,Holometabola,
395,Chrysogaster,Chrysogaster,OTT,genus,Chrysogaster,100,385244,224248,OTT,385244,Chrysogaster,385244,Chrysogaster,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Chrysogasterini,,Chrysogaster_224248,Holometabola,Aschiza
396,Phytobia,Phytobia,OTT,genus,Phytobia,100,195830,414304,OTT,195830,Phytobia,195830,Phytobia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Phytomyzinae,,,Phytobia_414304,Holometabola,Schizophora
397,Hammerschmidtia,Hammerschmidtia,OTT,genus,Hammerschmidtia,100,434832,226171,OTT,434832,Hammerschmidtia,434832,Hammerschmidtia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Brachyopini,,Hammerschmidtia_226171,Holometabola,Aschiza
398,Olbiogaster,Olbiogaster,OTT,genus,Olbiogaster,100,1037372,560768,OTT,1037372,Olbiogaster,1037372,Olbiogaster,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Psychodomorpha,Trichoceroidea,Anisopodidae,Anisopodinae,,,Olbiogaster_560768,Holometabola,
399,Maruina,Maruina,OTT,genus,Maruina,100,776582,1144738,OTT,776582,Maruina,776582,Maruina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Psychodomorpha,Psychodoidea,Psychodidae,Psychodinae,,,Maruina_1144738,Holometabola,
400,Auchmeromyia,Auchmeromyia,OTT,genus,Auchmeromyia,100,753419,226129,OTT,753419,Auchmeromyia,753419,Auchmeromyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Auchmeromyiinae,,,Auchmeromyia_226129,Holometabola,Schizophora
401,Penthetria,Penthetria,OTT,genus,Penthetria,100,460631,560770,OTT,460631,Penthetria,460631,Penthetria,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Bibionoidea,Pleciidae,,,,Penthetria_560770,Holometabola,
402,Neoplasta,Neoplasta,OTT,genus,Neoplasta,100,899306,192640,OTT,899306,Neoplasta,899306,Neoplasta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Empidoidea,Empididae,Hemerodromiinae,,,Neoplasta_192640,Holometabola,
403,Huascaromusca,Huascaromusca,OTT,genus,Huascaromusca,100,4390048,1609532,OTT,4390048,Huascaromusca,4390048,Huascaromusca,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Mesembrinellinae,,,Huascaromusca_1609532,Holometabola,Schizophora
404,Trichomyia,Trichomyia,OTT,genus,Trichomyia,100,4517592,560271,OTT,4517592,Trichomyia,4517592,Trichomyia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Psychodomorpha,Psychodoidea,Psychodidae,Trichomyiinae,,,Trichomyia_560271,Holometabola,
405,Polietes,Polietes,OTT,genus,Polietes,100,558838,559702,OTT,558838,Polietes,558838,Polietes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Muscinae,Muscini,,Polietes_559702,Holometabola,Schizophora
406,Gymnocarena,Gymnocarena,OTT,genus,Gymnocarena,100,801873,28597,OTT,801873,Gymnocarena,801873,Gymnocarena,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Xyphosiini,,Gymnocarena_28597,Holometabola,Schizophora
407,Psila,Psila,OTT,genus,Psila,100,4426167,305548,OTT,4426167,Psila,4426167,Psila,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Psilidae,Psilinae,,,Psila_305548,Holometabola,Schizophora
408,Copestylum,Copestylum,OTT,genus,Copestylum,100,757880,511142,OTT,757880,Copestylum,757880,Copestylum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Volucellini,,Copestylum_511142,Holometabola,Aschiza
409,Leptometopa,Leptometopa,OTT,genus,Leptometopa,100,4411143,1720790,OTT,4411143,Leptometopa,4411143,Leptometopa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Milichiidae,,,,Leptometopa_1720790,Holometabola,Schizophora
410,Rhinoestrus,Rhinoestrus,OTT,genus,Rhinoestrus,100,188205,204922,OTT,188205,Rhinoestrus,188205,Rhinoestrus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Oestridae,Oestrinae,,,Rhinoestrus_204922,Holometabola,Schizophora
411,Dolichopus,Dolichopus,OTT,genus,Dolichopus,100,1091455,192427,OTT,1091455,Dolichopus,1091455,Dolichopus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,Dolichopus_192427,Holometabola,
412,Atherix,Atherix,OTT,genus,Atherix,100,932517,124299,OTT,932517,Atherix,932517,Atherix,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Athericidae,,,,Atherix_124299,Holometabola,
413,Thecophora,Thecophora,OTT,genus,Thecophora,100,77692,305546,OTT,77692,Thecophora,77692,Thecophora,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Conopoidea,Conopidae,Myopinae,,,Thecophora_305546,Holometabola,Schizophora
414,Verrallia,Verrallia,OTT,genus,Verrallia,100,4627,115333,OTT,4627,Verrallia,4627,Verrallia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Pipunculidae,Chalarinae,,,Verrallia_115333,Holometabola,Aschiza
415,Orthacheta,Orthacheta,OTT,genus,Orthacheta,100,238757,113181,OTT,238757,Orthacheta,238757,Orthacheta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Scathophagidae,Scathophaginae,,,Orthacheta_113181,Holometabola,Schizophora
416,Cordilura,Cordilura,OTT,genus,Cordilura,100,606779,113132,OTT,606779,Cordilura,606779,Cordilura,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Scathophagidae,Scathophaginae,,,Cordilura_113132,Holometabola,Schizophora
417,Cylindrotoma,Cylindrotoma,OTT,genus,Cylindrotoma,100,802098,700834,OTT,802098,Cylindrotoma,802098,Cylindrotoma,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Cylindrotomidae,Cylindrotominae,,,Cylindrotoma_700834,Holometabola,
418,Pantophthalmus,Pantophthalmus,OTT,genus,Pantophthalmus,100,932514,124295,OTT,932514,Pantophthalmus,932514,Pantophthalmus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Xylophagomorpha,,Pantophthalmidae,,,,Pantophthalmus_124295,Holometabola,
419,Lonchoptera,Lonchoptera,OTT,genus,Lonchoptera,100,73597,92595,OTT,73597,Lonchoptera,73597,Lonchoptera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Lonchopteridae,,,,Lonchoptera_92595,Holometabola,Aschiza
420,Borophaga,Borophaga,OTT,genus,Borophaga,100,486865,712093,OTT,486865,Borophaga,486865,Borophaga,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Phoridae,Phorinae,,,Borophaga_712093,Holometabola,Aschiza
421,Rhyncomya,Rhyncomya,OTT,genus,Rhyncomya,100,259131,670621,OTT,259131,Rhyncomya,259131,Rhyncomya,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Rhiniidae,,,,Rhyncomya_670621,Holometabola,Schizophora
422,Piceacecis,Piceacecis,OTT,genus,Piceacecis,100,7285287,2597495,OTT,7285287,Piceacecis,7285287,Piceacecis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,,,Piceacecis_2597495,Holometabola,
423,Stevenia,Stevenia,OTT,genus,Stevenia,100,259121,670627,OTT,259121,Stevenia,259121,Stevenia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Rhinophoridae,,,,Stevenia_670627,Holometabola,Schizophora
424,Clitelloxenia,Clitelloxenia,OTT,genus,Clitelloxenia,100,860668,92530,OTT,860668,Clitelloxenia,860668,Clitelloxenia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Phoridae,Termitoxeniinae,,,Clitelloxenia_92530,Holometabola,Aschiza
425,Hylemya,Hylemya,OTT,genus,Hylemya,100,461977,253328,OTT,461977,Hylemya,461977,Hylemya,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,,,Hylemya_253328,Holometabola,Schizophora
426,Allotrichoma,Allotrichoma,OTT,genus,Allotrichoma,100,4425132,1492368,OTT,4425132,Allotrichoma,4425132,Allotrichoma,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Gymnomyzinae,,,Allotrichoma_1492368,Holometabola,Schizophora
427,Gaurax,Gaurax,OTT,genus,Gaurax,100,4414442,540862,OTT,4414442,Gaurax,4414442,Gaurax,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,,,Gaurax_540862,Holometabola,Schizophora
428,Contarinia,Contarinia,OTT,genus,Contarinia,100,856271,153220,OTT,856271,Contarinia,856271,Contarinia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Cecidomyiini,,Contarinia_153220,Holometabola,
429,Aphroteniella,Aphroteniella,OTT,genus,Aphroteniella,100,1020439,646259,OTT,1020439,Aphroteniella,1020439,Aphroteniella,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Aphroteniinae,,,Aphroteniella_646259,Holometabola,
430,Dactylolabis,Dactylolabis,OTT,genus,Dactylolabis,100,883191,560717,OTT,883191,Dactylolabis,883191,Dactylolabis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Limoniidae,Dactylolabinae,,,Dactylolabis_560717,Holometabola,
431,Trupanea,Trupanea,OTT,genus,Trupanea,100,116714,30060,OTT,116714,Trupanea,116714,Trupanea,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Tephritini,,Trupanea_30060,Holometabola,Schizophora
432,Clunio,Clunio,OTT,genus,Clunio,100,158195,315556,OTT,158195,Clunio,158195,Clunio,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,,,Clunio_315556,Holometabola,
433,Pseudosmittia,Pseudosmittia,OTT,genus,Pseudosmittia,100,612599,611382,OTT,612599,Pseudosmittia,612599,Pseudosmittia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,,,Pseudosmittia_611382,Holometabola,
434,Japanagromyza,Japanagromyza,OTT,genus,Japanagromyza,100,1074345,414298,OTT,1074345,Japanagromyza,1074345,Japanagromyza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Agromyzinae,,,Japanagromyza_414298,Holometabola,Schizophora
435,Icosta,Icosta,OTT,genus,Icosta,100,637691,402409,OTT,637691,Icosta,637691,Icosta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Hippoboscoidea,Hippoboscidae,Ornithomyinae,,,Icosta_402409,Holometabola,Schizophora
436,Themira,Themira,OTT,genus,Themira,100,717872,292396,OTT,717872,Themira,717872,Themira,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,Sepsidae,,,,Themira_292396,Holometabola,Schizophora
437,Eurosta,Eurosta,OTT,genus,Eurosta,100,801869,28593,OTT,801869,Eurosta,801869,Eurosta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Dithrycini,Eurostina,Eurosta_28593,Holometabola,Schizophora
438,Leucopis,Leucopis,OTT,genus,Leucopis,100,4416066,1728826,OTT,4416066,Leucopis,4416066,Leucopis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Lauxanioidea,Chamaemyiidae,,,,Leucopis_1728826,Holometabola,Schizophora
439,Scatophila,Scatophila,OTT,genus,Scatophila,100,4424412,1763968,OTT,4424412,Scatophila,4424412,Scatophila,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Ephydrinae,,,Scatophila_1763968,Holometabola,Schizophora
440,Phronia,Phronia,OTT,genus,Phronia,100,1033945,397119,OTT,1033945,Phronia,1033945,Phronia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycetophilinae,Mycetophilini,,Phronia_397119,Holometabola,
441,Amenia,Amenia,OTT,genus,Amenia,100,4390257,2086281,OTT,4390257,Amenia,4390257,Amenia,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Ameniinae,,,Amenia_2086281,Holometabola,Schizophora
442,Cladochaeta,Cladochaeta,OTT,genus,Cladochaeta,100,4422345,2035586,OTT,4422345,Cladochaeta,4422345,Cladochaeta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophilinae,Cladochaetini,,Cladochaeta_2035586,Holometabola,Schizophora
443,Laphria,Laphria,OTT,genus,Laphria,100,217442,50683,OTT,217442,Laphria,217442,Laphria,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Asilidae,Laphriinae,,,Laphria_50683,Holometabola,
444,Parasetigena,Parasetigena,OTT,genus,Parasetigena,100,1062506,380521,OTT,1062506,Parasetigena,1062506,Parasetigena,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Exoristinae,Exoristini,,Parasetigena_380521,Holometabola,Schizophora
445,Pipunculus,Pipunculus,OTT,genus,Pipunculus,100,712787,240898,OTT,712787,Pipunculus,712787,Pipunculus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Pipunculidae,Pipunculinae,Pipunculini,,Pipunculus_240898,Holometabola,Aschiza
446,Syritta,Syritta,OTT,genus,Syritta,100,816783,34681,OTT,816783,Syritta,816783,Syritta,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Xylotini,,Syritta_34681,Holometabola,Aschiza
