,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,updated_genus_ncbi_id,updated_species,updated_species_ott_id,updated_species_ncbi_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,Unnamed: 0,tip_name,superfamily,family,subfamily,tribe,genus,species,additional_identifiers,section,cohort,species group,subgenus,species subgroup,genus
641,Hydrophorus rogenhoferi,Hydrophorus rogenhoferi,OTT,species,Hydrophorus rogenhoferi,100,390224,377553,OTT,390224,Hydrophorus,915822.0,377524,rogenhoferi,390224.0,377553,Hydrophorus rogenhoferi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,657,Hydrophorus_rogenhoferi_Dolichopodidae_E,,Dolichopodidae,,,Hydrophorus,rogenhoferi,,,Holometabola,,,,
642,Hydrophorus borealis,Hydrophorus borealis,OTT,species,Hydrophorus borealis,100,390228,377551,OTT,390228,Hydrophorus,915822.0,377524,borealis,390228.0,377551,Hydrophorus borealis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,658,Hydrophorus_borealis_Dolichopodidae_E,,Dolichopodidae,,,Hydrophorus,borealis,,,Holometabola,,,,
643,sphyrotarsus argyrostomus,Sphyrotarsus argyrostomus,OTT,species,Sphyrotarsus argyrostomus,96,997703,1000634,OTT,997703,Sphyrotarsus,997720.0,1000633,argyrostomus,997703.0,1000634,Sphyrotarsus argyrostomus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,659,sphyrotarsus_argyrostomus_Dolichopodidae_E,,Dolichopodidae,,,sphyrotarsus,argyrostomus,,,Holometabola,,,,
644,Machaerium maritimae,Machaerium maritimae,OTT,species,Machaerium maritimae,100,915815,377520,OTT,915815,Machaerium,915819.0,377526,maritimae,915815.0,377520,Machaerium maritimae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,660,Machaerium_maritimae_Dolichopodidae_E,,Dolichopodidae,,,Machaerium,maritimae,,,Holometabola,,,,
645,Aphrosylus celtiber,Aphrosylus celtiber,OTT,species,Aphrosylus celtiber,100,250317,1000592,OTT,250317,Aphrosylus,130291.0,626658,celtiber,250317.0,1000592,Aphrosylus celtiber,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Hydrophorinae,,,661,Aphrosylus_celtiber_Dolichopodidae_E,,Dolichopodidae,,,Aphrosylus,celtiber,,,Holometabola,,,,
646,Argyra vestita,Argyra vestita,OTT,species,Argyra vestita,100,966500,377540,OTT,966500,Argyra,915817.0,377521,vestita,966500.0,377540,Argyra vestita,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,662,Argyra_vestita_Dolichopodidae_E,,Dolichopodidae,,,Argyra,vestita,,,Holometabola,,,,
647,Argyra diaphana,Argyra diaphana,OTT,species,Argyra diaphana,100,341006,377536,OTT,341006,Argyra,915817.0,377521,diaphana,341006.0,377536,Argyra diaphana,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,663,Argyra_diaphana_Dolichopodidae_E,,Dolichopodidae,,,Argyra,diaphana,,,Holometabola,,,,
648,Argyra elongata,Argyra elongata,OTT,species,Argyra elongata,100,474190,889748,OTT,474190,Argyra,915817.0,377521,elongata,474190.0,889748,Argyra elongata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,664,Argyra_elongata_Dolichopodidae_E,,Dolichopodidae,,,Argyra,elongata,,,Holometabola,,,,
649,Argyra perplexa,Argyra perplexa,OTT,species,Argyra perplexa,100,340989,377539,OTT,340989,Argyra,915817.0,377521,perplexa,340989.0,377539,Argyra perplexa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,665,Argyra_perplexa_Dolichopodidae_E,,Dolichopodidae,,,Argyra,perplexa,,,Holometabola,,,,
650,Argyra argyria,Argyra argyria,OTT,species,Argyra argyria,100,341002,377534,OTT,341002,Argyra,915817.0,377521,argyria,341002.0,377534,Argyra argyria,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,666,Argyra_argyria_Dolichopodidae_E,,Dolichopodidae,,,Argyra,argyria,,,Holometabola,,,,
651,Argyra leucocephala,Argyra leucocephala,OTT,species,Argyra leucocephala,100,340991,377538,OTT,340991,Argyra,915817.0,377521,leucocephala,340991.0,377538,Argyra leucocephala,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,667,Argyra_leucocephala_Dolichopodidae_E,,Dolichopodidae,,,Argyra,leucocephala,,,Holometabola,,,,
652,Argyra argentina,Argyra argentina,OTT,species,Argyra argentina,100,340996,377533,OTT,340996,Argyra,915817.0,377521,argentina,340996.0,377533,Argyra argentina,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,668,Argyra_argentina_Dolichopodidae_E,,Dolichopodidae,,,Argyra,argentina,,,Holometabola,,,,
653,Argyra grata,Argyra grata,OTT,species,Argyra grata,100,341004,377537,OTT,341004,Argyra,915817.0,377521,grata,341004.0,377537,Argyra grata,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,669,Argyra_grata_Dolichopodidae_E,,Dolichopodidae,,,Argyra,grata,,,Holometabola,,,,
654,Argyra ilonae,Argyra ilonae,OTT,species,Argyra ilonae,100,474192,889749,OTT,474192,Argyra,915817.0,377521,ilonae,474192.0,889749,Argyra ilonae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,670,Argyra_ilonae_Dolichopodidae_E,,Dolichopodidae,,,Argyra,ilonae,,,Holometabola,,,,
655,Argyra atriceps,Argyra atriceps,OTT,species,Argyra atriceps,100,341000,377535,OTT,341000,Argyra,915817.0,377521,atriceps,341000.0,377535,Argyra atriceps,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Diaphorinae,,,671,Argyra_atriceps_Dolichopodidae_E,,Dolichopodidae,,,Argyra,atriceps,,,Holometabola,,,,
656,Pelastoneurus,Pelastoneurus,OTT,genus,Pelastoneurus,100,353321,1003933,OTT,353321,Pelastoneurus,353321.0,,,,,Pelastoneurus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,672,Pelastoneurus_sp_Pollet_0309_Dolichopodidae_E,,Dolichopodidae,,,Pelastoneurus,,Pollet_0309,,Holometabola,,,,
657,Hercostomus verbekei,Hercostomus verbekei,OTT,species,Hercostomus verbekei,100,238215,573630,OTT,238215,Hercostomus,1061877.0,310644,verbekei,238215.0,573630,Hercostomus verbekei,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,673,Hercostomus_verbekei_Dolichopodidae_E,,Dolichopodidae,,,Hercostomus,verbekei,,,Holometabola,,,,
658,Hercostomus plagiatus,Hercostomus plagiatus,OTT,species,Hercostomus plagiatus,100,291006,377518,OTT,291006,Hercostomus,1061877.0,310644,plagiatus,291006.0,377518,Hercostomus plagiatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,674,Hercostomus_plagiatus_Dolichopodidae_E,,Dolichopodidae,,,Hercostomus,plagiatus,,,Holometabola,,,,
659,Dolichopus campestris,Dolichopus campestris,OTT,species,Dolichopus campestris,100,587030,310613,OTT,587030,Dolichopus,1091455.0,192427,campestris,587030.0,310613,Dolichopus campestris,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,675,Dolichopus_campestris_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,campestris,,,Holometabola,,,,
660,Dolichopus arbustorum,Dolichopus arbustorum,OTT,species,Dolichopus arbustorum,100,7667,574928,OTT,7667,Dolichopus,1091455.0,192427,arbustorum,7667.0,574928,Dolichopus arbustorum,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,676,Dolichopus_arbustorum_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,arbustorum,,,Holometabola,,,,
661,Dolichopus trivialis,Dolichopus trivialis,OTT,species,Dolichopus trivialis,100,698088,310628,OTT,698088,Dolichopus,1091455.0,192427,trivialis,698088.0,310628,Dolichopus trivialis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,677,Dolichopus_trivialis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,trivialis,,,Holometabola,,,,
662,Dolichopus cilifemoratus,Dolichopus cilifemoratus,OTT,species,Dolichopus cilifemoratus,100,835484,327087,OTT,835484,Dolichopus,1091455.0,192427,cilifemoratus,835484.0,327087,Dolichopus cilifemoratus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,678,Dolichopus_cilifemoratus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,cilifemoratus,,,Holometabola,,,,
663,Dolichopus festivus,Dolichopus festivus,OTT,species,Dolichopus festivus,100,835488,327082,OTT,835488,Dolichopus,1091455.0,192427,festivus,835488.0,327082,Dolichopus festivus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,679,Dolichopus_festivus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,festivus,,,Holometabola,,,,
664,Dolichopus ungulatus,Dolichopus ungulatus,OTT,species,Dolichopus ungulatus,100,698089,310629,OTT,698089,Dolichopus,1091455.0,192427,ungulatus,698089.0,310629,Dolichopus ungulatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,680,Dolichopus_ungulatus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,ungulatus,,,Holometabola,,,,
665,Dolichopus brevipennis,Dolichopus brevipennis,OTT,species,Dolichopus brevipennis,100,587031,310612,OTT,587031,Dolichopus,1091455.0,192427,brevipennis,587031.0,310612,Dolichopus brevipennis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,681,Dolichopus_brevipennis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,brevipennis,,,Holometabola,,,,
666,Dolichopus claviger,Dolichopus claviger,OTT,species,Dolichopus claviger,100,587029,310614,OTT,587029,Dolichopus,1091455.0,192427,claviger,587029.0,310614,Dolichopus claviger,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,682,Dolichopus_claviger_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,claviger,,,Holometabola,,,,
667,Dolichopus lepidus,Dolichopus lepidus,OTT,species,Dolichopus lepidus,100,587026,310617,OTT,587026,Dolichopus,1091455.0,192427,lepidus,587026.0,310617,Dolichopus lepidus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,683,Dolichopus_lepidus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,lepidus,,,Holometabola,,,,
668,Dolichopus longitarsis,Dolichopus longitarsis,OTT,species,Dolichopus longitarsis,100,587037,310618,OTT,587037,Dolichopus,1091455.0,192427,longitarsis,587037.0,310618,Dolichopus longitarsis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,684,Dolichopus_longitarsis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,longitarsis,,,Holometabola,,,,
669,Dolichopus nigricornis,Dolichopus nigricornis,OTT,species,Dolichopus nigricornis,100,587036,310619,OTT,587036,Dolichopus,1091455.0,192427,nigricornis,587036.0,310619,Dolichopus nigricornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,685,Dolichopus_nigricornis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,nigricornis,,,Holometabola,,,,
670,Dolichopus genicupallidus,Dolichopus genicupallidus,OTT,species,Dolichopus genicupallidus,100,587028,310615,OTT,587028,Dolichopus,1091455.0,192427,genicupallidus,587028.0,310615,Dolichopus genicupallidus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,686,Dolichopus_genicupallidus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,genicupallidus,,,Holometabola,,,,
671,Dolichopus planitarsis,Dolichopus planitarsis,OTT,species,Dolichopus planitarsis,100,7675,574922,OTT,7675,Dolichopus,1091455.0,192427,planitarsis,7675.0,574922,Dolichopus planitarsis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,687,Dolichopus_planitarsis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,planitarsis,,,Holometabola,,,,
672,Dolichopus atripes,Dolichopus atripes,OTT,species,Dolichopus atripes,100,587032,310611,OTT,587032,Dolichopus,1091455.0,192427,atripes,587032.0,310611,Dolichopus atripes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,688,Dolichopus_atripes_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,atripes,,,Holometabola,,,,
673,Dolichopus tanythrix,Dolichopus tanythrix,OTT,species,Dolichopus tanythrix,100,117669,310627,OTT,117669,Dolichopus,1091455.0,192427,tanythrix,117669.0,310627,Dolichopus tanythrix,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,689,Dolichopus_tanythrix_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,tanythrix,,,Holometabola,,,,
674,Dolichopus bigeniculatus,Dolichopus bigeniculatus,OTT,species,Dolichopus bigeniculatus,100,480456,626543,OTT,480456,Dolichopus,1091455.0,192427,bigeniculatus,480456.0,626543,Dolichopus bigeniculatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,690,Dolichopus_bigeniculatus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,bigeniculatus,,,Holometabola,,,,
675,Dolichopus clavipes,Dolichopus clavipes,OTT,species,Dolichopus clavipes,100,260895,327090,OTT,260895,Dolichopus,1091455.0,192427,clavipes,260895.0,327090,Dolichopus clavipes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,691,Dolichopus_clavipes_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,clavipes,,,Holometabola,,,,
676,Dolichopus griseipennis,Dolichopus griseipennis,OTT,species,Dolichopus griseipennis,100,835489,327083,OTT,835489,Dolichopus,1091455.0,192427,griseipennis,835489.0,327083,Dolichopus griseipennis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,692,Dolichopus_griseipennis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,griseipennis,,,Holometabola,,,,
677,Dolichopus nitidus,Dolichopus nitidus,OTT,species,Dolichopus nitidus,100,761539,573623,OTT,761539,Dolichopus,1091455.0,192427,nitidus,761539.0,573623,Dolichopus nitidus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,693,Dolichopus_nitidus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,nitidus,,,Holometabola,,,,
678,Dolichopus popularis,Dolichopus popularis,OTT,species,Dolichopus popularis,100,117673,310623,OTT,117673,Dolichopus,1091455.0,192427,popularis,117673.0,310623,Dolichopus popularis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,694,Dolichopus_popularis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,popularis,,,Holometabola,,,,
679,Dolichopus urbanus,Dolichopus urbanus,OTT,species,Dolichopus urbanus,100,639398,310630,OTT,639398,Dolichopus,1091455.0,192427,urbanus,639398.0,310630,Dolichopus urbanus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,695,Dolichopus_urbanus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,urbanus,,,Holometabola,,,,
680,Dolichopus subpennatus,Dolichopus subpennatus,OTT,species,Dolichopus subpennatus,100,835481,327084,OTT,835481,Dolichopus,1091455.0,192427,subpennatus,835481.0,327084,Dolichopus subpennatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,696,Dolichopus_subpennatus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,subpennatus,,,Holometabola,,,,
681,Dolichopus pennatus,Dolichopus pennatus,OTT,species,Dolichopus pennatus,100,117674,310620,OTT,117674,Dolichopus,1091455.0,192427,pennatus,117674.0,310620,Dolichopus pennatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,697,Dolichopus_pennatus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,pennatus,,,Holometabola,,,,
682,Dolichopus argyrotarsis,Dolichopus argyrotarsis,OTT,species,Dolichopus argyrotarsis,100,761541,573622,OTT,761541,Dolichopus,1091455.0,192427,argyrotarsis,761541.0,573622,Dolichopus argyrotarsis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,698,Dolichopus_argyrotarsis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,argyrotarsis,,,Holometabola,,,,
683,Dolichopus signatus,Dolichopus signatus,OTT,species,Dolichopus signatus,100,698101,310625,OTT,698101,Dolichopus,1091455.0,192427,signatus,698101.0,310625,Dolichopus signatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,699,Dolichopus_signatus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,signatus,,,Holometabola,,,,
684,Dolichopus latilimbatus,Dolichopus latilimbatus,OTT,species,Dolichopus latilimbatus,100,587027,310616,OTT,587027,Dolichopus,1091455.0,192427,latilimbatus,587027.0,310616,Dolichopus latilimbatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,700,Dolichopus_latilimbatus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,latilimbatus,,,Holometabola,,,,
685,Dolichopus excisus,Dolichopus excisus,OTT,species,Dolichopus excisus,100,835480,327089,OTT,835480,Dolichopus,1091455.0,192427,excisus,835480.0,327089,Dolichopus excisus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,701,Dolichopus_excisus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,excisus,,,Holometabola,,,,
686,Dolichopus nubilus,Dolichopus nubilus,OTT,species,Dolichopus nubilus,100,835479,327088,OTT,835479,Dolichopus,1091455.0,192427,nubilus,835479.0,327088,Dolichopus nubilus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,702,Dolichopus_nubilus_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,nubilus,,,Holometabola,,,,
687,Dolichopus acuticornis,Dolichopus acuticornis,OTT,species,Dolichopus acuticornis,100,761543,573621,OTT,761543,Dolichopus,1091455.0,192427,acuticornis,761543.0,573621,Dolichopus acuticornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,703,Dolichopus_acuticornis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,acuticornis,,,Holometabola,,,,
688,Dolichopus linearis,Dolichopus linearis,OTT,species,Dolichopus linearis,100,835482,327085,OTT,835482,Dolichopus,1091455.0,192427,linearis,835482.0,327085,Dolichopus linearis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,704,Dolichopus_linearis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,linearis,,,Holometabola,,,,
689,Dolichopus longicornis,Dolichopus longicornis,OTT,species,Dolichopus longicornis,100,835483,327086,OTT,835483,Dolichopus,1091455.0,192427,longicornis,835483.0,327086,Dolichopus longicornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,705,Dolichopus_longicornis_Dolichopodidae_E,,Dolichopodidae,,,Dolichopus,longicornis,,,Holometabola,,,,
690,Hercostomus nanus,Hercostomus nanus,OTT,species,Hercostomus nanus,100,1061878,310645,OTT,1061878,Hercostomus,1061877.0,310644,nanus,1061878.0,310645,Hercostomus nanus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,706,Hercostomus_nanus_Dolichopodidae_E,,Dolichopodidae,,,Hercostomus,nanus,,,Holometabola,,,,
691,Hercostomus parvilamellatus,Hercostomus parvilamellatus,OTT,species,Hercostomus parvilamellatus,100,1061880,310647,OTT,1061880,Hercostomus,1061877.0,310644,parvilamellatus,1061880.0,310647,Hercostomus parvilamellatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,707,Hercostomus_parvilamellatus_Dolichopodidae_E,,Dolichopodidae,,,Hercostomus,parvilamellatus,,,Holometabola,,,,
692,Nodicornis nodicornis,Nodicornis nodicornis,OTT,species,Nodicornis nodicornis,100,660972,377585,OTT,660972,Nodicornis,660971.0,377584,nodicornis,660972.0,377585,Nodicornis nodicornis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Dolichopodinae,,,708,Nodicornis_nodicornis_Dolichopodidae_E,,Dolichopodidae,,,Nodicornis,nodicornis,,,Holometabola,,,,
