tip_name,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,updated_genus_ncbi_id,updated_species,updated_species_ott_id,updated_species_ncbi_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,cohort,infraclass,superorder,order,suborder,infraorder,section,superfamily,family,subfamily,tribe,subtribe,species group,subgenus,species subgroup,notes
Diaphorus_oculatus_Dolichopodidae_E,Diaphorus oculatus,Diaphorus oculatus,OTT,species,Diaphorus oculatus,100,250325,1000593,OTT,250325,Diaphorus,915814,377523,oculatus,250325,1000593,Diaphorus oculatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Diaphorinae,,,,,,
Diaphorus_sp_Pollet_0310_Dolichopodidae_E,Diaphorus,Diaphorus,OTT,genus,Diaphorus,100,915814,377523,OTT,915814,Diaphorus,915814,,,,,Diaphorus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Diaphorinae,,,,,,
Diaphorus_sp_Pollet_0311_Dolichopodidae_E,Diaphorus,Diaphorus,OTT,,Diaphorus,100,915814,377523,OTT,915814,,915814,,,,,Diaphorus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Diaphorinae,,,,,,
Diaphorus_maurus_Dolichopodidae_E,Diaphorus maurus,Diaphorus maurus,OTT,species,Diaphorus maurus,100,480458,626542,OTT,480458,Diaphorus,915814,377523,maurus,480458,626542,Diaphorus maurus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Diaphorinae,,,,,,
Asyndetus_latifrons_Dolichopodidae_E,Asyndetus latifrons,Asyndetus latifrons,OTT,species,Asyndetus latifrons,100,1000464,889750,OTT,1000464,Asyndetus,776444,626766,latifrons,1000464,889750,Asyndetus latifrons,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Diaphorinae,,,,,,
Diaphorus_nigricans_Dolichopodidae_E,Diaphorus nigricans,Diaphorus nigricans,OTT,species,Diaphorus nigricans,100,661015,377550,OTT,661015,Diaphorus,915814,377523,nigricans,661015,377550,Diaphorus nigricans,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Diaphorinae,,,,,,
Asyndetus_sp_SNK_2009_Dolichopodidae_E,Asyndetus,Asyndetus,OTT,genus,Asyndetus,100,776444,626766,OTT,776444,Asyndetus,776444,,,,,Asyndetus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Diaphorinae,,,,,,
Condylostylus_flavipes_Dolichopodidae_E,Condylostylus flavipes,Condylostylus flavipes,OTT,species,Condylostylus flavipes,100,548554,192487,OTT,548554,Condylostylus,548553,192486,flavipes,548554,192487,Condylostylus flavipes,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Sciapodinae,,,,,,
Hybos_femoratus_Hybotidae_E,Hybos femoratus,Hybos femoratus,OTT,species,Hybos femoratus,100,477268,304249,OTT,477268,Hybos,275076,192638,femoratus,477268,304249,Hybos femoratus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Hybotidae,Hybotinae,,,,,,
Microphor_holosericeus_Empididae_E,Microphor holosericeus,Microphor holosericeus,OTT,species,Microphor holosericeus,100,41715,2498633,OTT,41715,Microphor,828383,2498632,holosericeus,41715,2498633,Microphor holosericeus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Empididae,Microphorinae,,,,,,
Eothalassius_gracilis_Dolichopodidae_E,Eothalassius gracilis,Eothalassius gracilis,OTT,species,Eothalassius gracilis,100,26699,626619,OTT,26699,Eothalassius,26701,626618,gracilis,26699,626619,Eothalassius gracilis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Dolichopodidae,Parathalassiinae,,,,,,
Microphorella_malaysiana_Empididae_E,Microphorella malaysiana,Microphorella malaysiana,OTT,species,Microphorella malaysiana,100,547943,626625,OTT,547943,Microphorella,547942,626624,malaysiana,547943,626625,Microphorella malaysiana,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Empididae,Microphorinae,,,,,,
Parathalassius_candidatus_Empididae_E,Parathalassius candidatus,Parathalassius candidatus,OTT,species,Parathalassius candidatus,100,620500,384545,OTT,620500,Parathalassius,618650,369898,candidatus,620500,384545,Parathalassius candidatus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Empididae,Microphorinae,,,,,,
Amphithalassius_latus_Empididae_E,Amphithalassius latus,Amphithalassius latus,OTT,species,Amphithalassius latus,100,170792,385267,OTT,170792,Amphithalassius,170791,385266,latus,170792,385267,Amphithalassius latus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empidoidea,Empididae,Microphorinae,,,,,,
Apystomyia_elinguis_Apystomyiidae_Ap,Apystomyia elinguis,Apystomyia elinguis,OTT,species,Apystomyia elinguis,100,487056,797143,OTT,487056,Apystomyia,487055,797142,elinguis,487056,797143,Apystomyia elinguis,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Asiloidea,Hilarimorphidae,,,,,,,
Paraplatypeza_sp_Platypezidae_C,Paraplatypeza,Paraplatypeza,OTT,genus,Paraplatypeza,100,652770,192442,OTT,652770,Paraplatypeza,652770,,,,,Paraplatypeza,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Aschiza,Platypezoidea,Platypezidae,Platypezinae,,,,,,
Pipunculus_sp_Pipunculidae_C,Pipunculus,Pipunculus,OTT,genus,Pipunculus,100,712787,240898,OTT,712787,Pipunculus,712787,,,,,Pipunculus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Aschiza,Syrphoidea,Pipunculidae,Pipunculinae,Pipunculini,,,,,
Pipunculus_houghi_Pipunculidae_C,Pipunculus houghi,Pipunculus houghi,OTT,species,Pipunculus houghi,100,712786,240899,OTT,712786,Pipunculus,712787,240898,houghi,712786,240899,Pipunculus houghi,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Aschiza,Syrphoidea,Pipunculidae,Pipunculinae,Pipunculini,,,,,
Pherbellia_cinerella_Sciomyzidae_C,Pherbellia cinerella,Pherbellia cinerella,OTT,species,Pherbellia cinerella,100,693712,385270,OTT,693712,Pherbellia,170801,385269,cinerella,693712,385270,Pherbellia cinerella,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,Schizophora,Sciomyzoidea,Sciomyzidae,,,,,,,
Trichophthalma_sp_LRC_2002_Nemestrinidae_N,Trichophthalma,Trichophthalma,OTT,genus,Trichophthalma,100,969952,188263,OTT,969952,Trichophthalma,969952,,,,,Trichophthalma,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Nemestrinidae,Nemestrininae,,,,,,
Trichophthalma_sp_SLW_2002_Nemestrinidae_N,Trichophthalma,Trichophthalma,OTT,,Trichophthalma,100,969952,188263,OTT,969952,,969952,,,,,Trichophthalma,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Nemestrinidae,Nemestrininae,,,,,,
Neorhynchocephalus_volaticus_Nemestrinidae_N,Neorhynchocephalus volaticus,Neorhynchocephalus volaticus,OTT,species,Neorhynchocephalus volaticus,100,457274,259249,OTT,457274,Neorhynchocephalus,77572,259248,volaticus,457274,259249,Neorhynchocephalus volaticus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Nemestrinidae,Nemestrininae,,,,,,
Nemestrinus_aegyptiacus_Nemestrinidae_N,Nemestrinus aegyptiacus,Nemestrinus aegyptiacus,OTT,species,Nemestrinus aegyptiacus,100,61651,210217,OTT,61651,Nemestrinus,313692,210216,aegyptiacus,61651,210217,Nemestrinus aegyptiacus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Nemestrinidae,Nemestrininae,,,,,,
Hirmoneura_sp_SLW_2006c_Nemestrinidae_N,Hirmoneura,Hirmoneura,OTT,genus,Hirmoneura,100,69448,388531,OTT,69448,Hirmoneura,69448,,,,,Hirmoneura,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Nemestrinidae,Hirmoneurinae,,,,,,
Hirmoneura_sp_MDT_2010_Nemestrinidae_N,Hirmoneura,Hirmoneura,OTT,,Hirmoneura,100,69448,388531,OTT,69448,,69448,,,,,Hirmoneura,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Nemestrinidae,Hirmoneurinae,,,,,,
Nemestrinidae_N_gen_sp_Nemestrinidae_N,Nemestrinidae,Nemestrinidae,OTT,family,Nemestrinidae,100,839767,92615,OTT,839767,,,,,,,Nemestrinidae,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,,,,,,,,
Acrocera_bulla_Acroceridae_N,Acrocera bulla,Acrocera bulla,OTT,species,Acrocera bulla,100,84922,211536,OTT,84922,Acrocera,862185,210245,bulla,84922,211536,Acrocera bulla,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Acroceridae,,,,,,,
sphaerops_sp_SLW_2002_Acroceridae_N,Sphaerops,Carvalhoa,OTT,genus,Sphaerops,100,912258,1933013,OTT,912258,Carvalhoa,912258,,,,,Carvalhoa,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Acroceridae,,,,,,,
Acrocera_orbicula_Acroceridae_N,Acrocera orbicula,Acrocera orbiculus,OTT,species,Acrocera orbicula,100,862180,210248,OTT,862180,Acrocera,862185,210245,orbiculus,862180,210248,Acrocera orbiculus,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Acroceridae,,,,,,,
Acrocera_sp_SLW_2002a_Acroceridae_N,Acrocera,Acrocera,OTT,genus,Acrocera,100,862185,210245,OTT,862185,Acrocera,862185,,,,,Acrocera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Acroceridae,,,,,,,
Acrocera_sp_SLW_2002b_Acroceridae_N,Acrocera,Acrocera,OTT,,Acrocera,100,862185,210245,OTT,862185,,862185,,,,,Acrocera,ott3.5draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Holometabola,Neoptera,,Diptera,Brachycera,Muscomorpha,,Nemestrinoidea,Acroceridae,,,,,,,
